start,end,throughput_mbps,retransmissions
0.0,1.001093,36.66008942334144,11
1.001093,2.001077,0.0,2
2.001077,3.001072,0.0,2
3.001072,4.001061,9.437288063647495,4
4.001061,5.001137,0.0,0
5.001137,6.001096,0.0,2
6.001096,7.00111,0.0,0
7.00111,8.001113,0.0,2
8.001113,9.001141,0.0,3
9.001141,10.001711,8.383828724468183,0
10.001711,11.001113,0.0,0
11.001113,12.001371,0.0,1
12.001371,13.001115,0.0,0
13.001115,14.001071,0.0,2
14.001071,15.001084,9.437061376593347,3
15.001084,16.001094,0.0,0
16.001094,17.001062,0.0,1
17.001062,18.001046,0.0,0
18.001046,19.001104,0.0,2
19.001104,20.001974,8.381316343663686,0
