start,end,throughput_mbps,retransmissions
0.0,1.001085,13.616713281204518,10
1.001085,2.000867,2.0976092246631737,5
2.000867,3.000403,3.1471883651417865,6
3.000403,4.00054,2.0968647893396675,2
4.00054,5.001029,3.144190501831232,2
5.001029,6.000373,5.24632163274109,3
6.000373,7.00042,2.0970535046261762,2
7.00042,8.000372,5.243131574570985,0
8.000372,9.000331,8.38895201410733,6
9.000331,10.000364,2.097082752286627,2
10.000364,11.000473,5.242308812235071,6
11.000473,12.000563,3.1454449004798097,4
12.000563,13.00037,2.0975568281317645,0
13.00037,14.001047,5.239333026264172,8
14.001047,15.00037,3.1478590677105815,2
15.00037,16.000985,2.095863042709668,4
16.000985,17.000881,5.24342536922391,4
17.000881,18.00039,3.147273383819097,2
18.00039,19.001023,5.239563349444205,2
19.001023,20.001601,7.335791576159382,2
