start,end,throughput_mbps,retransmissions
0.0,1.000921,40.85683440726774,10
1.000921,2.001003,121.62484081812443,714
2.001003,3.000914,44.04411147379293,46
3.000914,4.001026,46.1321745792684,18
4.001026,5.000932,44.04433201414694,58
5.000932,6.000943,45.088273505423246,37
6.000943,7.001038,45.084484531971455,64
7.001038,8.000912,44.04574194931703,51
8.000912,9.001019,47.180869290678146,68
9.001019,10.001129,47.18072869620006,55
10.001129,11.000889,48.246076404620254,20
11.000889,12.000939,46.135039615101,47
12.000939,13.000939,45.088768,90
13.000939,14.000913,44.04133652974361,62
14.000913,15.000892,46.138312020309876,54
15.000892,16.001002,48.2291893338934,47
16.001002,17.001027,45.08763927825636,21
17.001027,18.000914,47.191253102696095,53
18.000914,19.000914,47.18592,28
19.000914,20.001617,47.1527726768118,80
