start,end,throughput_mbps,retransmissions
0.0,1.019382,5.14319460237375,0
1.019382,2.000816,4.27364861306872,4
2.000816,3.018954,4.119582796993383,4
3.018954,4.000324,2.136963692945179,0
4.000324,5.00284,2.091888742520376,0
5.00284,6.027447,2.046786832804927,0
6.027447,7.003791,0.0,4
7.003791,8.002888,2.0990474616214967,2
8.002888,9.006845,2.088886208012964,2
9.006845,10.006065,2.0987890268586558,2
10.006065,11.018444,0.0,0
11.018444,12.001261,2.1338173967249427,0
12.001261,13.003798,2.0918449640145114,0
13.003798,14.023682,2.0562652419009404,2
14.023682,15.004326,2.1385457173030975,2
15.004326,16.011441,2.082336164763225,0
16.011441,17.005984,0.0,4
17.005984,18.044375,2.019616899580571,0
18.044375,19.001303,0.0,0
19.001303,20.00598,2.087389161355422,0
