start,end,throughput_mbps,retransmissions
0.0,1.001014,18.855248886670346,0
1.001014,2.000925,9.438023887241343,4
2.000925,3.000732,9.439005726592939,0
3.000732,4.000673,9.43774090786235,0
4.000673,5.000901,9.43503236567455,2
5.000901,6.000952,9.436702524565636,0
6.000952,7.000878,9.43788267672232,0
7.000878,8.000719,9.438684988695016,2
8.000719,9.000931,9.435184173871379,4
9.000931,10.001038,8.387710096120559,0
10.001038,11.000726,9.4401290437674,0
11.000726,12.000768,9.436788016616125,2
12.000768,13.001089,9.43415534729025,2
13.001089,14.000877,9.43918523678966,0
14.000877,15.000752,9.438363709953057,0
15.000752,16.000587,9.438741256925056,5
16.000587,17.001047,9.432844621238546,0
17.001047,18.000937,9.438221926641384,0
18.000937,19.000733,9.439109830420824,0
19.000733,20.000929,9.43533486239412,0
