start,end,throughput_mbps,retransmissions
0.0,1.001478,2.094057074166594,0
1.001478,2.020379,3.087373581312438,2
2.020379,3.005796,3.192281007111666,2
3.005796,4.007585,2.0934069497967243,0
4.007585,5.000655,3.1676800022356466,0
5.000655,6.002344,3.1404239582994955,6
6.002344,7.000888,1.0501049762234203,4
7.000888,8.005001,2.088561831012061,0
8.005001,9.001262,3.1575340176926767,2
9.001262,10.004893,1.0447823995471233,0
10.004893,11.00132,2.104671993941595,0
11.00132,12.006295,1.0433851990338232,0
12.006295,13.005823,3.1472135136760953,2
13.005823,14.007694,1.0466177887931931,0
14.007694,15.003429,2.1061346862498884,2
15.003429,16.001853,0.0,2
16.001853,17.000892,1.0495846568249456,2
17.000892,18.001783,0.0,0
18.001783,19.00129,0.0,2
19.00129,20.001278,2.0971771253010147,0
