start,end,throughput_mbps,retransmissions
0.0,1.021469,33.87573005306217,0
1.021469,2.012245,15.875071622432849,23
2.012245,3.002334,0.0,158
3.002334,4.024595,21.54058062797552,252
4.024595,5.024933,0.0,0
5.024933,6.024112,20.988751647085365,0
6.024112,7.005083,0.0,0
7.005083,8.008239,0.0,0
8.008239,9.001175,0.0,0
9.001175,10.005967,0.0,0
10.005967,11.006088,0.0,0
11.006088,12.003649,0.0,0
12.003649,13.016907,0.0,0
13.016907,14.009057,0.0,0
14.009057,15.000904,0.0,0
15.000904,16.004851,0.0,0
16.004851,17.00085,0.0,0
17.00085,18.024755,0.0,0
18.024755,19.010473,21.27537464848717,0
19.010473,20.014121,0.0,0
