start,end,throughput_mbps,retransmissions
0.0,1.000491,10.480613776914225,5
1.000491,2.000524,5.242706880716567,4
2.000524,3.001067,3.1440208020056324,2
3.001067,4.000474,4.1967927258308695,2
4.000474,5.000503,5.2427281293993655,3
5.000503,6.000446,3.1459072602146128,4
6.000446,7.000481,5.242696256439759,6
7.000481,8.000874,5.240820184575493,0
8.000874,9.000821,2.0972631308886625,6
9.000821,10.000512,5.244500500719293,4
10.000512,11.000468,5.24311063514523,2
11.000468,12.000686,3.1450422745113276,4
12.000686,13.000463,2.0976197292947347,4
13.000463,14.000449,5.24295343852866,4
14.000449,15.000485,3.14561475407699,4
15.000485,16.000561,2.096992512129934,4
16.000561,17.000457,5.24342536922391,2
17.000457,18.00054,3.1454670216532863,4
18.00054,19.000448,2.097345017763342,4
19.000448,20.001192,3.1433893649098397,4
